0	2
0	3
0	4
0	15
0	16
0	28
0	41
0	50
0	107
0	131
0	212
0	229
0	236
0	248
0	290
0	317
0	323
0	326
0	428
0	450
0	472
1	2
1	9
1	336
2	3
2	4
2	5
2	6
2	8
2	10
2	11
2	13
2	14
2	21
2	23
2	26
2	27
2	36
2	38
2	41
2	58
2	61
2	65
2	69
2	78
2	79
2	98
2	116
2	125
2	136
2	139
2	144
2	149
2	151
2	178
2	183
2	191
2	209
2	221
2	224
2	234
2	242
2	258
2	262
2	292
2	310
2	343
2	384
2	395
2	412
2	415
2	428
2	452
2	453
2	469
2	471
2	482
2	493
3	5
3	6
3	11
3	17
3	18
3	23
3	29
3	31
3	44
3	45
3	48
3	76
3	102
3	112
3	114
3	135
3	157
3	171
3	215
3	237
3	340
3	376
3	498
4	7
4	8
4	10
4	17
4	19
4	26
4	27
4	29
4	30
4	38
4	47
4	50
4	63
4	67
4	73
4	76
4	81
4	85
4	87
4	89
4	92
4	93
4	96
4	98
4	101
4	106
4	109
4	111
4	117
4	126
4	148
4	154
4	168
4	170
4	176
4	191
4	245
4	255
4	268
4	286
4	287
4	289
4	349
4	350
4	363
4	366
4	375
4	381
4	385
4	387
4	390
4	394
4	414
4	427
4	444
4	446
4	449
4	454
4	455
5	7
5	9
5	15
5	19
5	22
5	49
5	66
5	83
5	103
5	110
5	114
5	124
5	132
5	142
5	165
5	174
5	227
5	246
5	250
5	294
5	304
5	306
5	316
5	443
5	448
5	468
5	474
6	13
6	16
6	34
6	46
6	119
6	200
6	283
6	301
6	336
6	424
7	12
7	18
7	22
7	45
7	51
7	70
7	137
7	223
7	305
7	382
7	393
7	456
7	463
8	33
8	37
8	182
8	353
8	362
9	12
9	14
9	28
9	49
9	51
9	59
9	60
9	64
9	77
9	94
9	95
9	115
9	146
9	159
9	192
9	233
9	260
9	265
9	267
9	268
9	309
9	425
9	438
10	20
10	34
10	37
10	40
10	143
10	333
12	72
12	113
12	123
12	175
12	302
12	351
12	374
12	400
12	463
13	20
13	36
14	160
14	174
14	199
14	329
14	344
14	404
14	481
15	327
16	160
16	171
16	173
16	197
17	25
17	30
17	48
17	62
17	107
17	134
17	138
17	167
17	222
17	308
17	364
17	373
17	437
18	44
18	99
18	127
18	150
18	196
18	312
18	364
18	447
19	24
19	181
19	298
19	346
19	359
19	399
19	429
20	21
20	97
20	104
20	151
20	470
21	69
21	74
21	84
21	105
21	117
21	335
21	398
22	24
22	25
22	35
22	53
22	74
22	75
22	96
22	119
22	165
22	387
22	400
22	427
22	445
23	33
23	39
23	43
23	46
23	56
23	62
23	97
23	158
23	161
23	163
23	172
23	186
23	274
23	402
24	47
24	60
24	68
24	71
24	88
24	99
24	105
24	269
24	325
24	355
25	31
25	32
25	40
25	54
25	61
25	83
25	85
25	89
25	101
25	115
25	118
25	145
25	162
25	166
25	356
25	397
25	408
25	425
25	442
26	216
26	228
26	251
26	372
26	450
27	56
27	152
27	188
27	210
27	253
29	55
29	70
29	136
29	198
29	423
30	42
30	53
30	120
30	123
30	244
30	347
30	402
30	422
31	32
31	133
31	225
31	299
31	338
32	35
32	79
32	134
32	220
32	234
32	240
32	314
32	395
33	39
33	42
33	43
33	52
33	63
33	67
33	75
33	129
33	186
33	207
33	243
34	57
34	227
35	57
35	146
35	261
35	275
36	109
36	263
36	343
36	421
37	52
37	248
37	367
38	55
38	65
38	169
38	467
39	54
39	77
39	80
39	358
41	58
41	80
41	94
41	104
41	147
41	231
41	280
42	72
42	86
42	161
42	228
42	236
42	239
42	258
42	353
